"StartTime","EndTime","director","trial","target","pair","transitions","round"
2810490,2818600,"A","6.12_ref",1,"123124",3,6
2832400,2837460,"B","6.13_ref",16,"123124",1,6
2844140,2852710,"A","6.14_ref",5,"123124",2,6
2856280,2862700,"B","6.15_ref",12,"123124",2,6
2871060,2882930,"A","6.16_ref",15,"123124",3,6
61730,115400,"B","1.1_ref",9,"131132",32,1
173260,198020,"A","1.2_ref",6,"131132",10,1
223380,282620,"B","1.3_ref",15,"131132",35,1
315840,342410,"A","1.4_ref",14,"131132",14,1
355030,373030,"B","1.5_ref",13,"131132",6,1
403150,447350,"A","1.6_ref",16,"131132",21,1
477010,503770,"B","1.7_ref",11,"131132",13,1
539580,568300,"A","1.8_ref",8,"131132",20,1
587350,599460,"B","1.9_ref",3,"131132",6,1
618230,650880,"A","1.10_ref",10,"131132",17,1
671620,793730,"B","1.11_ref",5,"131132",61,1
810120,843690,"A","1.12_ref",4,"131132",21,1
872220,900980,"B","1.13_ref",7,"131132",9,1
914620,933840,"A","1.14_ref",2,"131132",15,1
948530,959340,"B","1.15_ref",1,"131132",7,1
977060,995790,"A","1.16_ref",12,"131132",8,1
1020460,1035150,"B","2.1_ref",14,"131132",8,2
1042240,1053240,"A","2.2_ref",9,"131132",3,2
1067790,1079370,"B","2.3_ref",16,"131132",1,2
1088930,1093100,"A","2.4_ref",3,"131132",1,2
1120690,1133900,"B","2.5_ref",10,"131132",5,2
1208540,1217380,"A","2.6_ref",11,"131132",5,2
1231960,1254690,"B","2.7_ref",12,"131132",9,2
1269480,1277560,"A","2.8_ref",7,"131132",3,2
1294510,1316280,"B","2.9_ref",6,"131132",11,2
1335590,1346340,"A","2.10_ref",13,"131132",5,2
1360720,1373820,"B","2.11_ref",2,"131132",7,2
1395150,1410940,"A","2.12_ref",15,"131132",5,2
1434520,1463970,"B","2.13_ref",8,"131132",17,2
1491460,1498930,"A","2.14_ref",1,"131132",4,2
1515960,1524240,"B","2.15_ref",4,"131132",4,2
1563160,1573640,"A","2.16_ref",5,"131132",3,2
1586770,1607190,"B","3.1_ref",9,"131132",11,3
1633340,1643130,"A","3.2_ref",10,"131132",3,3
1656670,1673000,"B","3.3_ref",15,"131132",5,3
1690600,1699410,"A","3.4_ref",12,"131132",5,3
1725210,1731380,"B","3.5_ref",1,"131132",1,3
1743410,1748000,"A","3.6_ref",4,"131132",1,3
1762790,1769390,"B","3.7_ref",7,"131132",1,3
1784190,1796160,"A","3.8_ref",16,"131132",8,3
1821960,1827590,"B","3.9_ref",13,"131132",2,3
1863300,1869460,"A","3.10_ref",2,"131132",1,3
1883270,1894100,"B","3.11_ref",11,"131132",3,3
1901940,1910650,"A","3.12_ref",6,"131132",3,3
1942110,1956240,"B","3.13_ref",5,"131132",9,3
1980070,1995160,"A","3.14_ref",8,"131132",9,3
2016920,2022940,"B","3.15_ref",3,"131132",1,3
2039440,2049000,"A","3.16_ref",14,"131132",3,3
2064880,2074360,"B","4.1_ref",10,"131132",6,4
2099420,2104850,"A","4.2_ref",15,"131132",2,4
2124030,2129740,"B","4.3_ref",6,"131132",1,4
2149770,2154450,"A","4.4_ref",1,"131132",1,4
2167990,2173960,"B","4.5_ref",16,"131132",3,4
2181240,2186710,"A","4.6_ref",13,"131132",1,4
2215260,2222460,"B","4.7_ref",12,"131132",1,4
2244560,2250580,"A","4.8_ref",7,"131132",1,4
2267980,2279340,"B","4.9_ref",2,"131132",11,4
2292630,2300470,"A","4.10_ref",9,"131132",3,4
2309680,2330470,"B","4.11_ref",14,"131132",1,4
2350270,2360530,"A","4.12_ref",5,"131132",1,4
2386170,2396170,"B","4.13_ref",8,"131132",5,4
2409280,2420400,"A","4.14_ref",11,"131132",6,4
2439560,2444680,"B","4.15_ref",4,"131132",2,4
2455670,2459550,"A","4.16_ref",3,"131132",1,4
2467070,2472680,"B","5.1_ref",7,"131132",1,5
2497580,2506850,"A","5.2_ref",6,"131132",3,5
2535700,2540960,"B","5.3_ref",11,"131132",1,5
2607560,2621230,"A","5.4_ref",10,"131132",11,5
2634050,2647030,"B","5.5_ref",9,"131132",5,5
2662600,2670320,"A","5.6_ref",4,"131132",1,5
2690210,2695240,"B","5.7_ref",13,"131132",1,5
2701910,2708910,"A","5.8_ref",12,"131132",1,5
2733380,2739900,"B","5.9_ref",1,"131132",3,5
2751760,2760430,"A","5.10_ref",8,"131132",3,5
2773720,2779520,"B","5.11_ref",15,"131132",1,5
2792630,2799440,"A","5.12_ref",14,"131132",1,5
2825680,2836140,"B","5.13_ref",5,"131132",3,5
2845240,2860110,"A","5.14_ref",16,"131132",3,5
2878470,2882030,"B","5.15_ref",3,"131132",2,5
2900580,2907510,"A","5.16_ref",2,"131132",2,5
2913170,2929260,"B","6.1_ref",10,"131132",5,6
2944890,2953190,"A","6.2_ref",11,"131132",1,6
2965900,2974100,"B","6.3_ref",8,"131132",1,6
2991420,3001450,"A","6.4_ref",7,"131132",9,6
3008640,3013710,"B","6.5_ref",4,"131132",1,6
3029030,3033440,"A","6.6_ref",3,"131132",1,6
3056490,3064310,"B","6.7_ref",14,"131132",5,6
3086270,3090900,"A","6.8_ref",13,"131132",1,6
3106520,3114250,"B","6.9_ref",2,"131132",1,6
3129340,3146110,"A","6.10_ref",9,"131132",9,6
3149400,3154090,"B","6.11_ref",6,"131132",2,6
3172300,3180320,"A","6.12_ref",1,"131132",4,6
3194570,3205260,"B","6.13_ref",16,"131132",3,6
3219350,3227950,"A","6.14_ref",5,"131132",1,6
3237500,3243270,"B","6.15_ref",12,"131132",1,6
3261420,3270130,"A","6.16_ref",15,"131132",1,6
23530,59750,"B","1.1_ref",9,"135136",11,1
103740,124990,"A","1.2_ref",6,"135136",3,1
153780,170170,"B","1.3_ref",15,"135136",3,1
195600,213160,"A","1.4_ref",14,"135136",3,1
234120,242940,"B","1.5_ref",13,"135136",3,1
284730,312500,"A","1.6_ref",16,"135136",3,1
333540,356820,"B","1.7_ref",11,"135136",9,1
383570,404580,"A","1.8_ref",8,"135136",7,1
429570,441030,"B","1.9_ref",3,"135136",1,1
450280,473370,"A","1.10_ref",10,"135136",1,1
479500,525930,"B","1.11_ref",5,"135136",9,1
538790,562780,"A","1.12_ref",4,"135136",1,1
577850,591800,"B","1.13_ref",7,"135136",5,1
610550,628690,"A","1.14_ref",2,"135136",1,1
638980,652850,"B","1.15_ref",1,"135136",5,1
685880,719630,"A","1.16_ref",12,"135136",11,1
735310,747410,"B","2.1_ref",14,"135136",3,2
757980,781510,"A","2.2_ref",9,"135136",3,2
807490,858450,"B","2.3_ref",16,"135136",9,2
874660,887740,"A","2.4_ref",3,"135136",1,2
906030,922600,"B","2.5_ref",10,"135136",3,2
936120,952930,"A","2.6_ref",11,"135136",1,2
958940,973310,"B","2.7_ref",12,"135136",3,2
1019190,1028800,"A","2.8_ref",7,"135136",1,2
1038140,1054200,"B","2.9_ref",6,"135136",3,2
1068010,1075370,"A","2.10_ref",13,"135136",3,2
1081560,1095980,"B","2.11_ref",2,"135136",1,2
1107170,1117660,"A","2.12_ref",15,"135136",1,2
1128080,1144980,"B","2.13_ref",8,"135136",3,2
1152760,1163880,"A","2.14_ref",1,"135136",3,2
1178480,1188730,"B","2.15_ref",4,"135136",1,2
1221670,1237430,"A","2.16_ref",5,"135136",4,2
1255920,1269260,"B","3.1_ref",9,"135136",5,3
1273880,1294190,"A","3.2_ref",10,"135136",4,3
1313340,1324730,"B","3.3_ref",15,"135136",3,3
1332830,1340150,"A","3.4_ref",12,"135136",1,3
1365940,1373630,"B","3.5_ref",1,"135136",1,3
1389860,1401210,"A","3.6_ref",4,"135136",5,3
1406440,1413460,"B","3.7_ref",7,"135136",1,3
1419610,1435980,"A","3.8_ref",16,"135136",3,3
1511460,1519450,"B","3.9_ref",13,"135136",3,3
1543290,1555990,"A","3.10_ref",2,"135136",1,3
1575910,1587420,"B","3.11_ref",11,"135136",3,3
1595570,1605850,"A","3.12_ref",6,"135136",1,3
1614640,1625630,"B","3.13_ref",5,"135136",1,3
1635460,1645640,"A","3.14_ref",8,"135136",1,3
1658340,1668250,"B","3.15_ref",3,"135136",1,3
1679130,1689150,"A","3.16_ref",14,"135136",3,3
1700170,1713260,"B","4.1_ref",10,"135136",1,4
1720450,1730740,"A","4.2_ref",15,"135136",1,4
1737910,1748940,"B","4.3_ref",6,"135136",1,4
1757600,1767750,"A","4.4_ref",1,"135136",1,4
1783810,1799550,"B","4.5_ref",16,"135136",3,4
1817620,1824440,"A","4.6_ref",13,"135136",1,4
1833960,1843280,"B","4.7_ref",12,"135136",1,4
1852340,1858730,"A","4.8_ref",7,"135136",1,4
1873570,1884510,"B","4.9_ref",2,"135136",1,4
1890570,1907690,"A","4.10_ref",9,"135136",1,4
1916640,1924750,"B","4.11_ref",14,"135136",1,4
1931000,1942230,"A","4.12_ref",5,"135136",1,4
1960600,1968260,"B","4.13_ref",8,"135136",1,4
1972340,1990010,"A","4.14_ref",11,"135136",1,4
2002540,2011260,"B","4.15_ref",4,"135136",1,4
2017400,2024840,"A","4.16_ref",3,"135136",1,4
2028940,2038420,"B","5.1_ref",7,"135136",1,5
2050360,2060430,"A","5.2_ref",6,"135136",1,5
2078010,2088740,"B","5.3_ref",11,"135136",3,5
2129740,2142200,"A","5.4_ref",10,"135136",2,5
2170440,2189670,"B","5.5_ref",9,"135136",10,5
2196470,2205650,"A","5.6_ref",4,"135136",1,5
2215230,2220590,"B","5.7_ref",13,"135136",1,5
2235150,2241840,"A","5.8_ref",12,"135136",1,5
2253750,2262130,"B","5.9_ref",1,"135136",1,5
2293950,2303080,"A","5.10_ref",8,"135136",1,5
2310760,2318790,"B","5.11_ref",15,"135136",3,5
2334670,2340720,"A","5.12_ref",14,"135136",1,5
2358140,2369530,"B","5.13_ref",5,"135136",3,5
2379780,2389960,"A","5.14_ref",16,"135136",1,5
2398130,2404590,"B","5.15_ref",3,"135136",1,5
2413490,2423680,"A","5.16_ref",2,"135136",1,5
2426920,2436430,"B","6.1_ref",10,"135136",1,6
2449010,2462430,"A","6.2_ref",11,"135136",1,6
2475340,2483020,"B","6.3_ref",8,"135136",1,6
2489830,2496220,"A","6.4_ref",7,"135136",1,6
2503390,2511790,"B","6.5_ref",4,"135136",1,6
2546250,2553600,"A","6.6_ref",3,"135136",1,6
2574090,2581310,"B","6.7_ref",14,"135136",1,6
2586340,2591480,"A","6.8_ref",13,"135136",1,6
2603300,2613540,"B","6.9_ref",2,"135136",1,6
2625770,2637890,"A","6.10_ref",9,"135136",1,6
2642690,2654900,"B","6.11_ref",6,"135136",1,6
2664190,2669620,"A","6.12_ref",1,"135136",1,6
2678360,2690150,"B","6.13_ref",16,"135136",5,6
2693020,2702320,"A","6.14_ref",5,"135136",1,6
2705250,2713620,"B","6.15_ref",12,"135136",1,6
2724780,2732040,"A","6.16_ref",15,"135136",1,6
22420,152850,"B","1.1_ref",9,"141142",29,1
177770,217930,"A","1.2_ref",6,"141142",15,1
252400,278070,"B","1.3_ref",15,"141142",7,1
294310,333570,"A","1.4_ref",14,"141142",13,1
346940,364090,"B","1.5_ref",13,"141142",13,1
401750,509880,"A","1.6_ref",16,"141142",30,1
526260,548600,"B","1.7_ref",11,"141142",10,1
571710,627180,"A","1.8_ref",8,"141142",23,1
642640,674390,"B","1.9_ref",3,"141142",13,1
691740,865320,"A","1.10_ref",10,"141142",61,1
889210,926110,"B","1.11_ref",5,"141142",7,1
942030,969150,"A","1.12_ref",4,"141142",12,1
985240,1001740,"B","1.13_ref",7,"141142",10,1
1014740,1045060,"A","1.14_ref",2,"141142",11,1
1060640,1094750,"B","1.15_ref",1,"141142",17,1
1116980,1154620,"A","1.16_ref",12,"141142",12,1
1171930,1194750,"B","2.1_ref",14,"141142",8,2
1207160,1229890,"A","2.2_ref",9,"141142",15,2
1239100,1251700,"B","2.3_ref",16,"141142",15,2
1263330,1271820,"A","2.4_ref",3,"141142",6,2
1281230,1297860,"B","2.5_ref",10,"141142",5,2
1320780,1334590,"A","2.6_ref",11,"141142",6,2
1341500,1360190,"B","2.7_ref",12,"141142",5,2
1395590,1410770,"A","2.8_ref",7,"141142",3,2
1424370,1439880,"B","2.9_ref",6,"141142",7,2
1489320,1503830,"A","2.10_ref",13,"141142",9,2
1513410,1530760,"B","2.11_ref",2,"141142",9,2
1542170,1562870,"A","2.12_ref",15,"141142",8,2
1571630,1601430,"B","2.13_ref",8,"141142",15,2
1612390,1626440,"A","2.14_ref",1,"141142",7,2
1637090,1655080,"B","2.15_ref",4,"141142",9,2
1673400,1687450,"A","2.16_ref",5,"141142",6,2
1698900,1714780,"B","3.1_ref",9,"141142",11,3
1725910,1743650,"A","3.2_ref",10,"141142",2,3
1754880,1774710,"B","3.3_ref",15,"141142",7,3
1790100,1802190,"A","3.4_ref",12,"141142",5,3
1814540,1824780,"B","3.5_ref",1,"141142",3,3
1847710,1860700,"A","3.6_ref",4,"141142",6,3
1877140,1887890,"B","3.7_ref",7,"141142",4,3
1899610,1910390,"A","3.8_ref",16,"141142",5,3
1921390,1933710,"B","3.9_ref",13,"141142",7,3
1961290,1979250,"A","3.10_ref",2,"141142",8,3
1997400,2019480,"B","3.11_ref",11,"141142",4,3
2032430,2043800,"A","3.12_ref",6,"141142",4,3
2061160,2074020,"B","3.13_ref",5,"141142",2,3
2082470,2091230,"A","3.14_ref",8,"141142",5,3
2130230,2146150,"B","3.15_ref",3,"141142",4,3
2155640,2167830,"A","3.16_ref",14,"141142",7,3
2183540,2192440,"B","4.1_ref",10,"141142",7,4
2209510,2226210,"A","4.2_ref",15,"141142",3,4
2236610,2247880,"B","4.3_ref",6,"141142",4,4
2266630,2275980,"A","4.4_ref",1,"141142",6,4
2284910,2296220,"B","4.5_ref",16,"141142",4,4
2312250,2318160,"A","4.6_ref",13,"141142",2,4
2333200,2341790,"B","4.7_ref",12,"141142",2,4
2353930,2365070,"A","4.8_ref",7,"141142",3,4
2373130,2384710,"B","4.9_ref",2,"141142",3,4
2418550,2431020,"A","4.10_ref",9,"141142",2,4
2447130,2458970,"B","4.11_ref",14,"141142",4,4
2474410,2484020,"A","4.12_ref",5,"141142",5,4
2494740,2502600,"B","4.13_ref",8,"141142",3,4
2519120,2530910,"A","4.14_ref",11,"141142",1,4
2537500,2557890,"B","4.15_ref",4,"141142",5,4
2568670,2574580,"A","4.16_ref",3,"141142",3,4
2591610,2599250,"B","5.1_ref",7,"141142",1,5
2618510,2625880,"A","5.2_ref",6,"141142",2,5
2638060,2648480,"B","5.3_ref",11,"141142",2,5
2676840,2685250,"A","5.4_ref",10,"141142",3,5
2691560,2719110,"B","5.5_ref",9,"141142",9,5
2742800,2752120,"A","5.6_ref",4,"141142",4,5
2769690,2775630,"B","5.7_ref",13,"141142",2,5
2790170,2803050,"A","5.8_ref",12,"141142",3,5
2810500,2822270,"B","5.9_ref",1,"141142",2,5
2844140,2851500,"A","5.10_ref",8,"141142",5,5
2863300,2877000,"B","5.11_ref",15,"141142",2,5
2885070,2892630,"A","5.12_ref",14,"141142",2,5
2913030,2936250,"B","5.13_ref",5,"141142",8,5
2951950,2961710,"A","5.14_ref",16,"141142",1,5
2974670,2982760,"B","5.15_ref",3,"141142",3,5
2996700,3005110,"A","5.16_ref",2,"141142",4,5
3010650,3018720,"B","6.1_ref",10,"141142",4,6
3036280,3051130,"A","6.2_ref",11,"141142",6,6
3062600,3067180,"B","6.3_ref",8,"141142",2,6
3079230,3091000,"A","6.4_ref",7,"141142",2,6
3108370,3122250,"B","6.5_ref",4,"141142",2,6
3134580,3142700,"A","6.6_ref",3,"141142",1,6
3152230,3161290,"B","6.7_ref",14,"141142",4,6
3166100,3171270,"A","6.8_ref",13,"141142",1,6
3178420,3188120,"B","6.9_ref",2,"141142",3,6
3198540,3206880,"A","6.10_ref",9,"141142",4,6
3218350,3228710,"B","6.11_ref",6,"141142",2,6
3244780,3257250,"A","6.12_ref",1,"141142",2,6
3266720,3274180,"B","6.13_ref",16,"141142",2,6
3299670,3309800,"A","6.14_ref",5,"141142",6,6
3316860,3322710,"B","6.15_ref",12,"141142",2,6
3337870,3348550,"A","6.16_ref",15,"141142",5,6
43070,114810,"B","1.1_ref",9,"143144",33,1
159920,178500,"A","1.2_ref",6,"143144",5,1
362770,390850,"B","1.3_ref",15,"143144",13,1
492770,528300,"A","1.4_ref",14,"143144",13,1
566840,586680,"B","1.5_ref",13,"143144",10,1
633210,661060,"A","1.6_ref",16,"143144",11,1
711660,733460,"B","1.7_ref",11,"143144",9,1
781650,816980,"A","1.8_ref",8,"143144",15,1
889070,897040,"B","1.9_ref",3,"143144",3,1
909900,1011050,"A","1.10_ref",10,"143144",47,1
1049570,1141650,"B","1.11_ref",5,"143144",35,1
1188270,1255640,"A","1.12_ref",4,"143144",35,1
1289010,1347440,"B","1.13_ref",7,"143144",23,1
1381150,1401360,"A","1.14_ref",2,"143144",15,1
1421050,1447460,"B","1.15_ref",1,"143144",9,1
1465960,1489560,"A","1.16_ref",12,"143144",9,1
1501890,1529920,"B","2.1_ref",14,"143144",15,2
1538080,1595760,"A","2.2_ref",9,"143144",29,2
1621900,1637900,"B","2.3_ref",16,"143144",5,2
1657930,1664720,"A","2.4_ref",3,"143144",1,2
1749240,1759020,"B","2.5_ref",10,"143144",3,2
1786960,1804240,"A","2.6_ref",11,"143144",5,2
1817910,1832390,"B","2.7_ref",12,"143144",1,2
1845280,1870570,"A","2.8_ref",7,"143144",9,2
1929200,1935780,"B","2.9_ref",6,"143144",1,2
1966640,1974960,"A","2.10_ref",13,"143144",5,2
1985870,1994380,"B","2.11_ref",2,"143144",3,2
2021170,2034180,"A","2.12_ref",15,"143144",7,2
2057390,2068100,"B","2.13_ref",8,"143144",3,2
2120620,2131230,"A","2.14_ref",1,"143144",3,2
2143500,2153600,"B","2.15_ref",4,"143144",5,2
2181970,2188640,"A","2.16_ref",5,"143144",1,2
2210150,2225570,"B","3.1_ref",9,"143144",9,3
2262760,2271690,"A","3.2_ref",10,"143144",1,3
2291110,2298460,"B","3.3_ref",15,"143144",1,3
2305870,2317670,"A","3.4_ref",12,"143144",5,3
2341080,2346540,"B","3.5_ref",1,"143144",1,3
2361080,2391200,"A","3.6_ref",4,"143144",13,3
2431690,2445850,"B","3.7_ref",7,"143144",7,3
2462690,2484050,"A","3.8_ref",16,"143144",7,3
2510820,2520100,"B","3.9_ref",13,"143144",3,3
2563790,2573000,"A","3.10_ref",2,"143144",5,3
2587780,2597670,"B","3.11_ref",11,"143144",5,3
2614530,2621610,"A","3.12_ref",6,"143144",1,3
2637520,2650300,"B","3.13_ref",5,"143144",1,3
2659080,2686660,"A","3.14_ref",8,"143144",11,3
2720040,2725010,"B","3.15_ref",3,"143144",1,3
2746630,2755910,"A","3.16_ref",14,"143144",5,3
2778450,2792010,"B","4.1_ref",10,"143144",3,4
2813500,2825800,"A","4.2_ref",15,"143144",3,4
2837710,2843980,"B","4.3_ref",6,"143144",1,4
2873000,2877880,"A","4.4_ref",1,"143144",1,4
2898470,2913670,"B","4.5_ref",16,"143144",1,4
2929050,2936010,"A","4.6_ref",13,"143144",1,4
2972920,2979530,"B","4.7_ref",12,"143144",1,4
3019400,3025820,"A","4.8_ref",7,"143144",1,4
3054610,3060100,"B","4.9_ref",2,"143144",3,4
3089440,3095810,"A","4.10_ref",9,"143144",1,4
3195580,3205050,"B","4.11_ref",14,"143144",3,4
3216340,3223460,"A","4.12_ref",5,"143144",1,4
3295280,3303380,"B","4.13_ref",8,"143144",1,4
3340820,3351740,"A","4.14_ref",11,"143144",3,4
3375310,3381720,"B","4.15_ref",4,"143144",3,4
3410760,3415040,"A","4.16_ref",3,"143144",1,4
3434270,3439960,"B","5.1_ref",7,"143144",1,5
3470830,3480240,"A","5.2_ref",6,"143144",1,5
3501450,3513190,"B","5.3_ref",11,"143144",1,5
3557270,3565930,"A","5.4_ref",10,"143144",1,5
3606850,3615100,"B","5.5_ref",9,"143144",1,5
3626510,3632350,"A","5.6_ref",4,"143144",1,5
3655070,3659750,"B","5.7_ref",13,"143144",1,5
3671150,3677230,"A","5.8_ref",12,"143144",1,5
3703940,3714370,"B","5.9_ref",1,"143144",1,5
3730250,3739690,"A","5.10_ref",8,"143144",3,5
3751220,3756440,"B","5.11_ref",15,"143144",1,5
3777080,3784220,"A","5.12_ref",14,"143144",3,5
3804830,3815440,"B","5.13_ref",5,"143144",1,5
3876840,3883930,"A","5.14_ref",16,"143144",3,5
3893860,3897990,"B","5.15_ref",3,"143144",1,5
3924490,3932070,"A","5.16_ref",2,"143144",3,5
3940730,3948920,"B","6.1_ref",10,"143144",1,6
3967460,3977600,"A","6.2_ref",11,"143144",1,6
3988770,3995460,"B","6.3_ref",8,"143144",2,6
4034430,4040080,"A","6.4_ref",7,"143144",2,6
4053550,4059740,"B","6.5_ref",4,"143144",3,6
4102850,4106840,"A","6.6_ref",3,"143144",1,6
4120480,4131340,"B","6.7_ref",14,"143144",3,6
4147080,4153770,"A","6.8_ref",13,"143144",1,6
4169510,4176680,"B","6.9_ref",2,"143144",1,6
4234390,4241080,"A","6.10_ref",9,"143144",1,6
4249780,4256500,"B","6.11_ref",6,"143144",1,6
4269110,4274500,"A","6.12_ref",1,"143144",1,6
4295340,4304950,"B","6.13_ref",16,"143144",1,6
4332040,4337210,"A","6.14_ref",5,"143144",1,6
4351950,4359860,"B","6.15_ref",12,"143144",5,6
4370170,4376270,"A","6.16_ref",15,"143144",1,6
38250,150380,"B","1.1_ref",9,"145146",39,1
170580,197660,"A","1.2_ref",6,"145146",15,1
224500,253130,"B","1.3_ref",15,"145146",19,1
269830,302150,"A","1.4_ref",14,"145146",21,1
313810,339700,"B","1.5_ref",13,"145146",13,1
366620,400420,"A","1.6_ref",16,"145146",17,1
419390,444420,"B","1.7_ref",11,"145146",9,1
469340,490200,"A","1.8_ref",8,"145146",7,1
531120,555510,"B","1.9_ref",3,"145146",13,1
565070,588340,"A","1.10_ref",10,"145146",7,1
652530,680040,"B","1.11_ref",5,"145146",15,1
694730,740200,"A","1.12_ref",4,"145146",17,1
762560,785210,"B","1.13_ref",7,"145146",7,1
800930,819030,"A","1.14_ref",2,"145146",9,1
831640,850140,"B","1.15_ref",1,"145146",9,1
862610,883460,"A","1.16_ref",12,"145146",7,1
898050,944140,"B","2.1_ref",14,"145146",13,2
953660,972560,"A","2.2_ref",9,"145146",9,2
993280,1013770,"B","2.3_ref",16,"145146",7,2
1025640,1035930,"A","2.4_ref",3,"145146",4,2
1070880,1080980,"B","2.5_ref",10,"145146",6,2
1115110,1124510,"A","2.6_ref",11,"145146",5,2
1133290,1141450,"B","2.7_ref",12,"145146",3,2
1157490,1170300,"A","2.8_ref",7,"145146",7,2
1232690,1244890,"B","2.9_ref",6,"145146",3,2
1391330,1424520,"A","2.10_ref",13,"145146",15,2
1440110,1451810,"B","2.11_ref",2,"145146",5,2
1497640,1508860,"A","2.12_ref",15,"145146",5,2
1532240,1570630,"B","2.13_ref",8,"145146",9,2
1584260,1596620,"A","2.14_ref",1,"145146",5,2
1616290,1624690,"B","2.15_ref",4,"145146",3,2
1654290,1660490,"A","2.16_ref",5,"145146",3,2
1671810,1685410,"B","3.1_ref",9,"145146",7,3
1702450,1710200,"A","3.2_ref",10,"145146",1,3
1728100,1738580,"B","3.3_ref",15,"145146",3,3
1752530,1757800,"A","3.4_ref",12,"145146",3,3
1785890,1797920,"B","3.5_ref",1,"145146",7,3
1816870,1822690,"A","3.6_ref",4,"145146",1,3
1851570,1861490,"B","3.7_ref",7,"145146",3,3
1903030,1934880,"A","3.8_ref",16,"145146",9,3
2053450,2065380,"B","3.9_ref",13,"145146",5,3
2085920,2094950,"A","3.10_ref",2,"145146",3,3
2128940,2148890,"B","3.11_ref",11,"145146",3,3
2162870,2169470,"A","3.12_ref",6,"145146",5,3
2186320,2192920,"B","3.13_ref",5,"145146",1,3
2202650,2219670,"A","3.14_ref",8,"145146",9,3
2351270,2359760,"B","3.15_ref",3,"145146",5,3
2385480,2398180,"A","3.16_ref",14,"145146",7,3
2402430,2410670,"B","4.1_ref",10,"145146",3,4
2468030,2481470,"A","4.2_ref",15,"145146",7,4
2530080,2538260,"B","4.3_ref",6,"145146",3,4
2630780,2640550,"A","4.4_ref",1,"145146",1,4
2696810,2721840,"B","4.5_ref",16,"145146",5,4
2748750,2757420,"A","4.6_ref",13,"145146",3,4
2863360,2870940,"B","4.7_ref",12,"145146",1,4
2894870,2904860,"A","4.8_ref",7,"145146",1,4
2929400,2936960,"B","4.9_ref",2,"145146",5,4
2966680,2974050,"A","4.10_ref",9,"145146",3,4
2978800,2990530,"B","4.11_ref",14,"145146",5,4
3004790,3014520,"A","4.12_ref",5,"145146",1,4
3074630,3096740,"B","4.13_ref",8,"145146",3,4
3142310,3150010,"A","4.14_ref",11,"145146",1,4
3228010,3233070,"B","4.15_ref",4,"145146",1,4
3268500,3274540,"A","4.16_ref",3,"145146",3,4
3281650,3289100,"B","5.1_ref",7,"145146",1,5
3309170,3316870,"A","5.2_ref",6,"145146",1,5
3504140,3509650,"B","5.3_ref",11,"145146",1,5
3550440,3556890,"A","5.4_ref",10,"145146",1,5
3583170,3590320,"B","5.5_ref",9,"145146",1,5
3607380,3614940,"A","5.6_ref",4,"145146",1,5
3668260,3681280,"B","5.7_ref",13,"145146",3,5
3699640,3705910,"A","5.8_ref",12,"145146",1,5
3738050,3746850,"B","5.9_ref",1,"145146",1,5
3804470,3812420,"A","5.10_ref",8,"145146",1,5
3831420,3845660,"B","5.11_ref",15,"145146",1,5
3880540,3908800,"A","5.12_ref",14,"145146",4,5
3967560,3977180,"B","5.13_ref",5,"145146",2,5
4015630,4026620,"A","5.14_ref",16,"145146",5,5
4032620,4039570,"B","5.15_ref",3,"145146",1,5
4062110,4066190,"A","5.16_ref",2,"145146",1,5
4081080,4088290,"B","6.1_ref",10,"145146",2,6
4145360,4155900,"A","6.2_ref",11,"145146",1,6
4168570,4175960,"B","6.3_ref",8,"145146",1,6
4186800,4193710,"A","6.4_ref",7,"145146",3,6
4210160,4214770,"B","6.5_ref",4,"145146",1,6
4247950,4253150,"A","6.6_ref",3,"145146",1,6
4280290,4289170,"B","6.7_ref",14,"145146",3,6
4303540,4309260,"A","6.8_ref",13,"145146",3,6
4334640,4341300,"B","6.9_ref",2,"145146",1,6
4372320,4379560,"A","6.10_ref",9,"145146",1,6
4395360,4402260,"B","6.11_ref",6,"145146",1,6
4425610,4434500,"A","6.12_ref",1,"145146",1,6
