"pair","target","round","pair_peaks","pair_gesture","pair_range","pair_transitions","postdist","predist"
"081082",1,6,13,21,0.070974,1,NA,NA
"081082",2,1,42,39,0.065491,3,NA,NA
"081082",2,2,25,26,0.102065,3,NA,NA
"081082",2,3,15,16,0.148963,2,NA,NA
"081082",2,4,22,22,0.089065,3,NA,NA
"081082",2,5,11,11,0.040272,2,NA,NA
"081082",2,6,16,22,0.07208,1,NA,NA
"081082",3,1,42,34,0.120256,5,NA,NA
"081082",3,2,25,33,0.027478,3,NA,NA
"081082",3,3,11,19,0.063739,3,NA,NA
"081082",3,4,10,20,0.04715,1,NA,NA
"081082",3,5,8,9,0.059888,1,NA,NA
"081082",3,6,4,9,0,1,NA,NA
"081082",4,1,62,59,0.219647,3,NA,NA
"081082",4,2,20,18,0.082923,1,NA,NA
"081082",4,3,22,22,0.154915,1,NA,NA
"081082",4,4,13,13,0.083825,1,NA,NA
"081082",4,5,12,14,0.053275,1,NA,NA
"081082",4,6,12,18,0.089187,1,NA,NA
"081082",5,1,33,25,0.153559,3,NA,NA
"081082",5,2,21,26,0.057885,1,NA,NA
"081082",5,3,18,19,0.121547,1,NA,NA
"081082",5,4,16,13,0.24068,1,NA,NA
"081082",5,5,19,14,0.083494,3,NA,NA
"081082",5,6,9,7,0.092283,1,NA,NA
"081082",6,1,58,32,0.240942,10,NA,NA
"081082",6,2,9,27,0.055955,1,NA,NA
"081082",6,3,6,15,0.108991,1,NA,NA
"081082",6,4,3,15,0.018988,1,NA,NA
"081082",6,5,9,15,0,1,NA,NA
"081082",6,6,4,15,0.019602,1,NA,NA
"081082",7,1,28,29,0.107648,3,NA,NA
"081082",7,2,33,37,0.14994,3,NA,NA
"081082",7,3,33,22,0.111143,7,NA,NA
"081082",7,4,13,29,0.127916,1,NA,NA
"081082",7,5,8,20,0.033729,3,NA,NA
"081082",7,6,10,10,0,1,NA,NA
"081082",8,1,119,99,0.213906,17,NA,NA
"081082",8,2,41,32,0.078242,1,NA,NA
"081082",8,3,17,22,0,1,NA,NA
"081082",8,4,17,14,0.082303,1,NA,NA
"081082",8,5,17,27,0.129264,2,NA,NA
"081082",8,6,17,18,0,1,NA,NA
"081082",9,1,275,128,0.226306,30,NA,NA
"081082",9,2,43,32,0.184265,5,NA,NA
"081082",9,3,25,31,0.091219,3,NA,NA
"081082",9,4,39,73,0.220451,3,NA,NA
"081082",9,5,26,20,0.139064,3,NA,NA
"081082",9,6,15,25,0,1,NA,NA
"081082",10,1,108,77,0.23786,11,NA,NA
"081082",10,2,35,23,0.07392,3,NA,NA
"081082",10,3,23,19,0.065272,3,NA,NA
"081082",10,4,20,28,0.08221,3,NA,NA
"081082",10,5,9,16,0.048762,1,NA,NA
"081082",10,6,12,12,0.048924,2,NA,NA
"081082",11,1,62,66,0.113408,9,NA,NA
"081082",11,2,51,49,0.109282,7,NA,NA
"081082",11,3,20,18,0.080025,3,NA,NA
"081082",11,4,15,11,0.099357,1,NA,NA
"081082",11,5,19,12,0.068671,3,NA,NA
"081082",11,6,7,17,0.049666,1,NA,NA
"081082",12,1,39,53,0.058023,5,NA,NA
"081082",12,2,31,33,0.088124,3,NA,NA
"081082",12,3,11,19,0.037028,1,NA,NA
"081082",12,4,14,28,0,1,NA,NA
"081082",12,5,10,20,0.023087,1,NA,NA
"081082",12,6,9,15,0.044746,1,NA,NA
"081082",13,1,31,41,0,5,NA,NA
"081082",13,2,21,25,0.085794,1,NA,NA
"081082",13,3,18,12,0.099181,2,NA,NA
"081082",13,4,14,17,0.123799,1,NA,NA
"081082",13,5,10,17,0.095199,1,NA,NA
"081082",13,6,11,22,0.045439,1,NA,NA
"081082",14,1,51,32,0.203482,3,NA,NA
"081082",14,2,24,18,0.083906,3,NA,NA
"081082",14,3,9,18,0.079112,1,NA,NA
"081082",14,4,11,13,0.010431,1,NA,NA
"081082",14,5,5,16,0,1,NA,NA
"081082",14,6,5,15,0,1,NA,NA
"081082",15,1,48,34,0.104167,5,NA,NA
"081082",15,2,23,30,0.098639,3,NA,NA
"081082",15,3,27,28,0.114704,5,NA,NA
"081082",15,4,21,28,0.022287,3,NA,NA
"081082",15,5,12,28,0.061356,1,NA,NA
"081082",15,6,19,29,0.077928,1,NA,NA
"081082",16,1,47,60,0.189429,1,NA,NA
"081082",16,2,53,42,0.098448,3,NA,NA
"081082",16,3,49,45,0.297174,7,NA,NA
"081082",16,4,38,18,0,3,NA,NA
"081082",16,5,18,26,0.133261,1,NA,NA
"081082",16,6,22,21,0.085833,3,NA,NA
"099100",1,1,127,68,0.265335,11,NA,NA
"099100",1,2,21,8,0.173264,1,NA,NA
"099100",1,3,18,17,0.163475,1,NA,NA
"099100",1,4,13,21,0.174745,1,NA,NA
"099100",1,5,12,10,0.14379,1,NA,NA
"099100",1,6,10,5,0.179154,1,NA,NA
"099100",2,1,55,37,0.221918,3,NA,NA
"099100",2,2,34,23,0.215548,3,NA,NA
"099100",2,3,14,17,0.159266,1,NA,NA
"099100",2,4,19,15,0.227313,1,NA,NA
"099100",2,5,13,7,0.184575,1,NA,NA
"099100",2,6,16,7,0.108132,1,NA,NA
"099100",3,1,48,31,0.190535,9,NA,NA
"099100",3,2,45,28,0.14517,5,NA,NA
"099100",3,3,15,6,0.116237,1,NA,NA
"099100",3,4,11,14,0.204746,1,NA,NA
"099100",3,5,12,16,0.202837,1,NA,NA
"099100",3,6,11,5,0.126175,1,NA,NA
"099100",4,1,63,42,0.182112,9,NA,NA
"099100",4,2,18,15,0.131014,1,NA,NA
"099100",4,3,15,15,0.113743,1,NA,NA
"099100",4,4,12,10,0.16159,1,NA,NA
"099100",4,5,10,11,0.184606,1,NA,NA
"099100",4,6,12,12,0.161926,1,NA,NA
"099100",5,1,127,68,0.353186,17,NA,NA
"099100",5,2,42,32,0.199037,3,NA,NA
"099100",5,3,25,14,0.148071,1,NA,NA
"099100",5,4,13,7,0.17378,3,NA,NA
"099100",5,5,17,26,0.086142,1,NA,NA
"099100",5,6,14,15,0.155181,1,NA,NA
"099100",6,1,71,54,0.130921,7,NA,NA
"099100",6,2,42,23,0.21231,3,NA,NA
"099100",6,3,28,22,0.2071,5,NA,NA
"099100",6,4,17,12,0.095872,1,NA,NA
"099100",6,5,19,13,0.13984,1,NA,NA
"099100",6,6,20,15,0.081087,1,NA,NA
"099100",7,1,82,34,0.259251,11,NA,NA
"099100",7,2,53,37,0.225235,3,NA,NA
"099100",7,3,16,13,0.167313,1,NA,NA
"099100",7,4,13,11,0.166505,3,NA,NA
"099100",7,5,13,9,0.094211,1,NA,NA
"099100",7,6,14,16,0.174736,1,NA,NA
"099100",8,1,78,69,0.162296,9,NA,NA
"099100",8,2,21,24,0.11416,1,NA,NA
"099100",8,3,13,9,0.064112,1,NA,NA
"099100",8,4,13,19,0.10443,1,NA,NA
"099100",8,5,11,20,0.237038,1,NA,NA
"099100",8,6,14,2,0.088259,1,NA,NA
"099100",9,1,98,9,0.171705,9,NA,NA
"099100",9,2,63,34,0.23873,11,NA,NA
"099100",9,3,38,23,0.119398,3,NA,NA
"099100",9,4,23,11,0.102842,5,NA,NA
"099100",9,5,24,16,0.14796,1,NA,NA
"099100",9,6,24,12,0.195474,1,NA,NA
"099100",10,1,54,55,0.199145,3,NA,NA
"099100",10,2,169,77,0.247694,9,NA,NA
"099100",10,3,30,17,0.119391,3,NA,NA
"099100",10,4,52,27,0.133401,7,NA,NA
"099100",10,5,30,35,0.1221,3,NA,NA
"099100",10,6,16,11,0.195227,1,NA,NA
"099100",11,1,74,29,0.384326,5,NA,NA
"099100",11,2,42,22,0.130929,7,NA,NA
"099100",11,3,33,17,0.193163,5,NA,NA
"099100",11,4,22,4,0.165411,5,NA,NA
"099100",11,5,22,14,0.152841,3,NA,NA
"099100",11,6,17,10,0.151438,3,NA,NA
"099100",12,1,86,77,0.280848,7,NA,NA
"099100",12,2,37,17,0.166117,1,NA,NA
"099100",12,3,20,5,0.147924,1,NA,NA
"099100",12,4,18,22,0.109004,1,NA,NA
"099100",12,5,16,20,0.217046,1,NA,NA
"099100",12,6,15,16,0.325125,1,NA,NA
"099100",13,1,70,29,0.266016,9,NA,NA
"099100",13,2,20,20,0.134426,1,NA,NA
"099100",13,3,15,16,0.057088,1,NA,NA
"099100",13,4,15,8,0.163629,3,NA,NA
"099100",13,5,16,7,0.219816,1,NA,NA
"099100",13,6,10,7,0.183331,1,NA,NA
"099100",14,1,49,33,0.245722,9,NA,NA
"099100",14,2,40,20,0.21265,7,NA,NA
"099100",14,3,23,27,0.130642,1,NA,NA
"099100",14,4,14,13,0.079996,1,NA,NA
"099100",14,5,16,9,0.186925,3,NA,NA
"099100",14,6,15,7,0.176912,1,NA,NA
"099100",15,1,61,34,0.276328,9,NA,NA
"099100",15,2,16,18,0.425871,1,NA,NA
"099100",15,3,21,5,0.157631,1,NA,NA
"099100",15,4,9,11,0.210687,1,NA,NA
"099100",15,5,15,14,0.18835,1,NA,NA
"099100",15,6,12,17,0.16157,1,NA,NA
"099100",16,1,151,115,0.248115,17,NA,NA
"099100",16,2,57,34,0.228382,5,NA,NA
"099100",16,3,24,17,0.139336,1,NA,NA
"099100",16,4,22,13,0.173802,1,NA,NA
"099100",16,5,29,16,0.146275,3,NA,NA
"099100",16,6,26,24,0.253946,1,NA,NA
"101102",1,1,30,36,0.157549,1,0.517840253189193,0.521746024489423
"101102",1,2,15,24,0.205216,3,0.517840253189193,0.521746024489423
"101102",1,3,9,17,0.0341,4,0.517840253189193,0.521746024489423
"101102",1,4,9,10,0.078438,1,0.517840253189193,0.521746024489423
"101102",1,5,5,27,0,1,0.517840253189193,0.521746024489423
"101102",1,6,6,5,0.00372,1,0.517840253189193,0.521746024489423
"101102",2,1,66,37,0.097761,5,0.427910104393944,0.388585266657172
"101102",2,2,34,21,0.117326,5,0.427910104393944,0.388585266657172
"101102",2,3,10,11,0.031342,1,0.427910104393944,0.388585266657172
"101102",2,4,9,22,0.005708,1,0.427910104393944,0.388585266657172
"101102",2,5,8,12,0.030093,1,0.427910104393944,0.388585266657172
"101102",2,6,6,20,0.083754,1,0.427910104393944,0.388585266657172
"101102",3,1,56,48,0.17893,3,0.420786487869859,0.408525034785288
"101102",3,2,18,22,0.092155,1,0.420786487869859,0.408525034785288
"101102",3,3,12,17,0.096169,3,0.420786487869859,0.408525034785288
"101102",3,4,8,14,0.090822,2,0.420786487869859,0.408525034785288
"101102",3,5,8,11,0.012539,1,0.420786487869859,0.408525034785288
"101102",3,6,6,11,0.063713,1,0.420786487869859,0.408525034785288
"101102",4,1,66,44,0.197325,7,0.489615871571053,0.497475558891926
"101102",4,2,28,36,0.135165,3,0.489615871571053,0.497475558891926
"101102",4,3,24,27,0.130167,3,0.489615871571053,0.497475558891926
"101102",4,4,14,17,0.074882,1,0.489615871571053,0.497475558891926
"101102",4,5,13,14,0.09219,1,0.489615871571053,0.497475558891926
"101102",4,6,11,22,0,1,0.489615871571053,0.497475558891926
"101102",5,1,98,114,0.196676,7,0.390525406226531,0.433245368301782
"101102",5,2,53,54,0.19654,4,0.390525406226531,0.433245368301782
"101102",5,3,21,19,0.084265,4,0.390525406226531,0.433245368301782
"101102",5,4,19,15,0.057002,4,0.390525406226531,0.433245368301782
"101102",5,5,11,19,0.029567,1,0.390525406226531,0.433245368301782
"101102",5,6,9,18,0.102583,3,0.390525406226531,0.433245368301782
"101102",6,1,100,62,0.137228,11,0.413423757068839,0.438684068620264
"101102",6,2,29,28,0.108879,5,0.413423757068839,0.438684068620264
"101102",6,3,12,20,0.07516,1,0.413423757068839,0.438684068620264
"101102",6,4,6,13,0.119929,1,0.413423757068839,0.438684068620264
"101102",6,5,8,15,0.106511,1,0.413423757068839,0.438684068620264
"101102",6,6,5,16,0.115734,1,0.413423757068839,0.438684068620264
"101102",7,1,39,42,0.122652,3,0.427367147989552,0.442154284566672
"101102",7,2,16,15,0.151642,1,0.427367147989552,0.442154284566672
"101102",7,3,16,27,0.036252,1,0.427367147989552,0.442154284566672
"101102",7,4,11,20,0.020232,1,0.427367147989552,0.442154284566672
"101102",7,5,14,16,0.069067,4,0.427367147989552,0.442154284566672
"101102",7,6,6,12,0.06734,1,0.427367147989552,0.442154284566672
"101102",8,1,59,45,0.156547,8,0.451772272586877,0.42961538489916
"101102",8,2,48,63,0.151497,5,0.451772272586877,0.42961538489916
"101102",8,3,28,30,0.076614,6,0.451772272586877,0.42961538489916
"101102",8,4,22,36,0.108169,2,0.451772272586877,0.42961538489916
"101102",8,5,16,18,0.066643,3,0.451772272586877,0.42961538489916
"101102",8,6,12,27,0.144315,1,0.451772272586877,0.42961538489916
"101102",9,1,148,75,0.22296,18,0.436714291572511,0.455887056887157
"101102",9,2,31,31,0.248998,3,0.436714291572511,0.455887056887157
"101102",9,3,29,28,0.122383,4,0.436714291572511,0.455887056887157
"101102",9,4,21,15,0.079182,1,0.436714291572511,0.455887056887157
"101102",9,5,17,24,0.160014,1,0.436714291572511,0.455887056887157
"101102",9,6,15,22,0.095495,1,0.436714291572511,0.455887056887157
"101102",10,1,74,48,0.223434,7,0.478756635449859,0.498771675862421
"101102",10,2,22,29,0.14182,1,0.478756635449859,0.498771675862421
"101102",10,3,11,14,0.035044,1,0.478756635449859,0.498771675862421
"101102",10,4,7,17,0.061226,1,0.478756635449859,0.498771675862421
"101102",10,5,5,17,0.012194,1,0.478756635449859,0.498771675862421
"101102",10,6,8,16,0.143775,1,0.478756635449859,0.498771675862421
"101102",11,1,93,73,0.271586,8,0.464380554854837,0.443040957674408
"101102",11,2,41,29,0.108373,5,0.464380554854837,0.443040957674408
"101102",11,3,42,33,0.054204,5,0.464380554854837,0.443040957674408
"101102",11,4,51,42,0.222046,7,0.464380554854837,0.443040957674408
"101102",11,5,27,33,0.185884,1,0.464380554854837,0.443040957674408
"101102",11,6,29,32,0.102271,3,0.464380554854837,0.443040957674408
"101102",12,1,63,42,0.137685,5,0.443141548894294,0.452065506949983
"101102",12,2,36,31,0.073766,3,0.443141548894294,0.452065506949983
"101102",12,3,13,8,0.05903,2,0.443141548894294,0.452065506949983
"101102",12,4,11,18,0.062167,2,0.443141548894294,0.452065506949983
"101102",12,5,13,7,0.050441,1,0.443141548894294,0.452065506949983
"101102",12,6,11,20,0.102298,1,0.443141548894294,0.452065506949983
"101102",13,1,58,63,0.196468,11,0.450370135717073,0.473802318796469
"101102",13,2,34,30,0.107408,5,0.450370135717073,0.473802318796469
"101102",13,3,15,30,0.083542,5,0.450370135717073,0.473802318796469
"101102",13,4,16,17,0.070068,2,0.450370135717073,0.473802318796469
"101102",13,5,9,9,0.041909,3,0.450370135717073,0.473802318796469
"101102",13,6,6,11,0.010375,1,0.450370135717073,0.473802318796469
"101102",14,1,57,47,0.106019,7,0.398852217011113,0.36489709373564
"101102",14,2,31,21,0.144375,1,0.398852217011113,0.36489709373564
"101102",14,3,10,24,0.105503,1,0.398852217011113,0.36489709373564
"101102",14,4,7,19,0.174035,1,0.398852217011113,0.36489709373564
"101102",14,5,7,11,0.017989,1,0.398852217011113,0.36489709373564
"101102",14,6,9,21,0,1,0.398852217011113,0.36489709373564
"101102",15,1,74,113,0.306894,3,0.469605272635814,0.367965597659365
"101102",15,2,33,23,0.153328,3,0.469605272635814,0.367965597659365
"101102",15,3,13,23,0.091398,3,0.469605272635814,0.367965597659365
"101102",15,4,92,67,0.267005,9,0.469605272635814,0.367965597659365
"101102",15,5,11,18,0.074942,1,0.469605272635814,0.367965597659365
"101102",15,6,4,12,0.041295,1,0.469605272635814,0.367965597659365
"101102",16,1,154,116,0.273216,13,0.421546542085713,0.450803440064192
"101102",16,2,111,109,0.248507,17,0.421546542085713,0.450803440064192
"101102",16,3,30,22,0.085839,1,0.421546542085713,0.450803440064192
"101102",16,4,23,25,0.082949,1,0.421546542085713,0.450803440064192
"101102",16,5,22,16,0.034205,3,0.421546542085713,0.450803440064192
"101102",16,6,16,20,0,1,0.421546542085713,0.450803440064192
"107108",1,1,56,42,0.331234,6,0.487300176173549,0.383816154673703
"107108",1,2,22,16,0.251118,4,0.487300176173549,0.383816154673703
"107108",1,3,18,24,0.197136,5,0.487300176173549,0.383816154673703
"107108",1,4,14,5,0.249007,5,0.487300176173549,0.383816154673703
"107108",1,5,14,15,0.14569,2,0.487300176173549,0.383816154673703
"107108",1,6,12,22,0.235686,4,0.487300176173549,0.383816154673703
"107108",2,1,47,56,0.205863,7,0.61968964897094,0.470316653139838
"107108",2,2,36,34,0.185072,8,0.61968964897094,0.470316653139838
"107108",2,3,18,24,0.177841,3,0.61968964897094,0.470316653139838
"107108",2,4,29,30,0.270527,4,0.61968964897094,0.470316653139838
"107108",2,5,21,29,0.137233,5,0.61968964897094,0.470316653139838
"107108",2,6,29,31,0.238645,2,0.61968964897094,0.470316653139838
"107108",3,1,175,131,0.292748,17,0.513567677699003,0.365458412095897
"107108",3,2,24,18,0.221055,5,0.513567677699003,0.365458412095897
"107108",3,3,85,68,0.294604,7,0.513567677699003,0.365458412095897
"107108",3,4,98,75,0.26024,13,0.513567677699003,0.365458412095897
"107108",3,5,38,36,0.232297,2,0.513567677699003,0.365458412095897
"107108",3,6,14,10,0.233347,3,0.513567677699003,0.365458412095897
"107108",4,1,81,81,0.276062,9,0.521567834541174,0.389226628467424
"107108",4,2,52,38,0.3168,11,0.521567834541174,0.389226628467424
"107108",4,3,15,14,0.332473,4,0.521567834541174,0.389226628467424
"107108",4,4,12,14,0.164948,2,0.521567834541174,0.389226628467424
"107108",4,5,8,19,0.145366,3,0.521567834541174,0.389226628467424
"107108",4,6,7,12,0.086209,3,0.521567834541174,0.389226628467424
"107108",5,1,192,135,0.24799,15,0.494925568811674,0.419449022971044
"107108",5,2,71,67,0.293611,12,0.494925568811674,0.419449022971044
"107108",5,3,26,56,0.206652,6,0.494925568811674,0.419449022971044
"107108",5,4,54,45,0.405439,6,0.494925568811674,0.419449022971044
"107108",5,5,23,23,0.229987,6,0.494925568811674,0.419449022971044
"107108",5,6,11,34,0.222416,2,0.494925568811674,0.419449022971044
"107108",6,1,57,38,0.2959,10,0.503506695851696,0.464133203029663
"107108",6,2,56,40,0.343162,13,0.503506695851696,0.464133203029663
"107108",6,3,33,35,0.301435,7,0.503506695851696,0.464133203029663
"107108",6,4,12,17,0.208792,2,0.503506695851696,0.464133203029663
"107108",6,5,29,25,0.294828,5,0.503506695851696,0.464133203029663
"107108",6,6,12,12,0.124304,3,0.503506695851696,0.464133203029663
"107108",7,1,91,63,0.278612,11,0.543239012360574,0.404497964307645
"107108",7,2,35,22,0.337139,6,0.543239012360574,0.404497964307645
"107108",7,3,47,33,0.324242,4,0.543239012360574,0.404497964307645
"107108",7,4,28,31,0.226958,4,0.543239012360574,0.404497964307645
"107108",7,5,18,29,0.303693,5,0.543239012360574,0.404497964307645
"107108",7,6,15,18,0.239857,3,0.543239012360574,0.404497964307645
"107108",8,1,108,70,0.384476,13,0.533772496506433,0.408623768016691
"107108",8,2,33,34,0.21964,5,0.533772496506433,0.408623768016691
"107108",8,3,11,17,0.275936,4,0.533772496506433,0.408623768016691
"107108",8,4,16,26,0.238844,2,0.533772496506433,0.408623768016691
"107108",8,5,15,16,0.592357,1,0.533772496506433,0.408623768016691
"107108",8,6,20,22,0.242895,3,0.533772496506433,0.408623768016691
"107108",9,1,94,69,0.255021,10,0.466357335448276,0.387707809917601
"107108",9,2,83,58,0.291683,9,0.466357335448276,0.387707809917601
"107108",9,3,38,41,0.185433,8,0.466357335448276,0.387707809917601
"107108",9,4,11,17,0.195129,3,0.466357335448276,0.387707809917601
"107108",9,5,13,22,0.135698,5,0.466357335448276,0.387707809917601
"107108",9,6,16,23,0.245954,3,0.466357335448276,0.387707809917601
"107108",10,1,99,82,0.319631,13,0.434988617897038,0.405725500546381
"107108",10,2,61,58,0.21736,15,0.434988617897038,0.405725500546381
"107108",10,3,18,31,0.19109,4,0.434988617897038,0.405725500546381
"107108",10,4,19,22,0.192397,4,0.434988617897038,0.405725500546381
"107108",10,5,11,15,0.146252,3,0.434988617897038,0.405725500546381
"107108",10,6,48,43,0.214654,5,0.434988617897038,0.405725500546381
"107108",11,1,159,115,0.30799,15,0.537000869400776,0.490794782526745
"107108",11,2,28,19,0.318492,7,0.537000869400776,0.490794782526745
"107108",11,3,17,22,0.147621,6,0.537000869400776,0.490794782526745
"107108",11,4,31,38,0.256955,6,0.537000869400776,0.490794782526745
"107108",11,5,20,20,0.20959,3,0.537000869400776,0.490794782526745
"107108",11,6,18,22,0.269778,5,0.537000869400776,0.490794782526745
"107108",12,1,55,40,0.225231,11,0.461094726808336,0.372404542751584
"107108",12,2,20,25,0.179598,2,0.461094726808336,0.372404542751584
"107108",12,3,14,14,0.197082,2,0.461094726808336,0.372404542751584
"107108",12,4,13,21,0.208725,3,0.461094726808336,0.372404542751584
"107108",12,5,6,23,0.277802,2,0.461094726808336,0.372404542751584
"107108",12,6,7,19,0.185635,2,0.461094726808336,0.372404542751584
"107108",13,1,82,66,0.234393,12,0.526603538543,0.410381992347572
"107108",13,2,28,27,0.402488,5,0.526603538543,0.410381992347572
"107108",13,3,16,27,0.271908,2,0.526603538543,0.410381992347572
"107108",13,4,25,17,0.231206,3,0.526603538543,0.410381992347572
"107108",13,5,17,21,0.129016,3,0.526603538543,0.410381992347572
"107108",13,6,14,21,0.180611,4,0.526603538543,0.410381992347572
"107108",14,1,126,78,0.266944,10,0.505707357078881,0.386906755156864
"107108",14,2,47,54,0.251427,11,0.505707357078881,0.386906755156864
"107108",14,3,54,48,0.274228,5,0.505707357078881,0.386906755156864
"107108",14,4,54,36,0.279938,9,0.505707357078881,0.386906755156864
"107108",14,5,17,24,0.266905,6,0.505707357078881,0.386906755156864
"107108",14,6,14,25,0.183333,3,0.505707357078881,0.386906755156864
"107108",15,1,97,69,0.210955,14,0.405530579388237,0.37213188875471
"107108",15,2,59,50,0.295445,7,0.405530579388237,0.37213188875471
"107108",15,3,25,24,0.511064,6,0.405530579388237,0.37213188875471
"107108",15,4,37,35,0.268224,6,0.405530579388237,0.37213188875471
"107108",15,5,22,18,0.125453,5,0.405530579388237,0.37213188875471
"107108",15,6,35,40,0.269125,5,0.405530579388237,0.37213188875471
"107108",16,1,78,78,0.278012,8,0.469352617859826,0.406922669149948
"107108",16,2,48,55,0.247189,5,0.469352617859826,0.406922669149948
"107108",16,3,89,70,0.252467,10,0.469352617859826,0.406922669149948
"107108",16,4,43,27,0.260238,4,0.469352617859826,0.406922669149948
"107108",16,5,18,18,0.243948,4,0.469352617859826,0.406922669149948
"107108",16,6,22,28,0.237523,2,0.469352617859826,0.406922669149948
"109110",1,1,46,42,0.248375,5,0.510200089775067,0.394706748425963
"109110",1,2,41,41,0.23798,5,0.510200089775067,0.394706748425963
"109110",1,3,68,63,0.276286,8,0.510200089775067,0.394706748425963
"109110",1,4,15,28,0.232972,3,0.510200089775067,0.394706748425963
"109110",1,5,21,21,0.221538,4,0.510200089775067,0.394706748425963
"109110",1,6,16,14,0.154299,1,0.510200089775067,0.394706748425963
"109110",2,1,78,47,0.25044,11,0.580488887615496,0.424069790169567
"109110",2,2,30,62,0.266882,7,0.580488887615496,0.424069790169567
"109110",2,3,29,28,0.200531,5,0.580488887615496,0.424069790169567
"109110",2,4,17,23,0.287284,5,0.580488887615496,0.424069790169567
"109110",2,5,13,25,0.147818,3,0.580488887615496,0.424069790169567
"109110",2,6,7,17,0.144176,1,0.580488887615496,0.424069790169567
"109110",3,1,54,33,0.209615,9,0.476109975017681,0.340906774625202
"109110",3,2,64,60,0.228544,5,0.476109975017681,0.340906774625202
"109110",3,3,8,23,0.235192,1,0.476109975017681,0.340906774625202
"109110",3,4,12,44,0.078715,2,0.476109975017681,0.340906774625202
"109110",3,5,10,36,0.267204,1,0.476109975017681,0.340906774625202
"109110",3,6,12,19,0.247718,1,0.476109975017681,0.340906774625202
"109110",4,1,82,66,0.319113,13,0.598534245975307,0.404084871523094
"109110",4,2,16,29,0.19328,3,0.598534245975307,0.404084871523094
"109110",4,3,9,18,0.17112,4,0.598534245975307,0.404084871523094
"109110",4,4,47,54,0.264207,8,0.598534245975307,0.404084871523094
"109110",4,5,10,23,0.098379,3,0.598534245975307,0.404084871523094
"109110",4,6,8,12,0.081852,1,0.598534245975307,0.404084871523094
"109110",5,1,108,102,0.274332,11,0.521874782629287,0.415588709525794
"109110",5,2,56,43,0.252272,5,0.521874782629287,0.415588709525794
"109110",5,3,27,53,0.260091,3,0.521874782629287,0.415588709525794
"109110",5,4,40,39,0.284959,7,0.521874782629287,0.415588709525794
"109110",5,5,12,30,0.087643,1,0.521874782629287,0.415588709525794
"109110",5,6,19,38,0.061787,3,0.521874782629287,0.415588709525794
"109110",6,1,82,56,0.336369,7,0.681598381139401,0.381544438190781
"109110",6,2,20,31,0.235922,6,0.681598381139401,0.381544438190781
"109110",6,3,14,22,0.162273,6,0.681598381139401,0.381544438190781
"109110",6,4,13,29,0.168263,1,0.681598381139401,0.381544438190781
"109110",6,5,14,34,0.182335,5,0.681598381139401,0.381544438190781
"109110",6,6,7,20,0.177917,1,0.681598381139401,0.381544438190781
"109110",7,1,31,34,0.265785,3,0.62339713051922,0.522992259822743
"109110",7,2,12,27,0.137624,4,0.62339713051922,0.522992259822743
"109110",7,3,49,56,0.26298,5,0.62339713051922,0.522992259822743
"109110",7,4,14,24,0.124344,1,0.62339713051922,0.522992259822743
"109110",7,5,12,17,0.097471,1,0.62339713051922,0.522992259822743
"109110",7,6,11,22,0.141651,1,0.62339713051922,0.522992259822743
"109110",8,1,78,89,0.255358,15,0.581353644840427,0.403479094617022
"109110",8,2,45,63,0.22462,7,0.581353644840427,0.403479094617022
"109110",8,3,27,28,0.257,3,0.581353644840427,0.403479094617022
"109110",8,4,29,41,0.160887,3,0.581353644840427,0.403479094617022
"109110",8,5,15,27,0.208724,6,0.581353644840427,0.403479094617022
"109110",8,6,17,18,0.138831,3,0.581353644840427,0.403479094617022
"109110",9,1,124,132,0.332143,32,0.582508221268725,0.535090602934287
"109110",9,2,28,26,0.234156,3,0.582508221268725,0.535090602934287
"109110",9,3,18,27,0.177457,3,0.582508221268725,0.535090602934287
"109110",9,4,8,19,0.159612,3,0.582508221268725,0.535090602934287
"109110",9,5,5,30,0.219849,1,0.582508221268725,0.535090602934287
"109110",9,6,3,16,0.063238,1,0.582508221268725,0.535090602934287
"109110",10,1,114,83,0.340937,15,0.599669844843413,0.452589038759432
"109110",10,2,27,40,0.246808,1,0.599669844843413,0.452589038759432
"109110",10,3,16,19,0.111597,1,0.599669844843413,0.452589038759432
"109110",10,4,11,30,0.237522,4,0.599669844843413,0.452589038759432
"109110",10,5,19,43,0.108272,3,0.599669844843413,0.452589038759432
"109110",10,6,37,46,0.20108,11,0.599669844843413,0.452589038759432
"109110",11,1,83,69,0.318274,15,0.634238788857969,0.574377122335109
"109110",11,2,21,45,0.119411,3,0.634238788857969,0.574377122335109
"109110",11,3,21,47,0.363151,6,0.634238788857969,0.574377122335109
"109110",11,4,13,42,0.124508,5,0.634238788857969,0.574377122335109
"109110",11,5,16,25,0.205071,1,0.634238788857969,0.574377122335109
"109110",11,6,8,20,0.13714,3,0.634238788857969,0.574377122335109
"109110",12,1,96,81,0.309404,9,0.574030200950829,0.393882684409661
"109110",12,2,30,45,0.290349,6,0.574030200950829,0.393882684409661
"109110",12,3,27,32,0.254224,3,0.574030200950829,0.393882684409661
"109110",12,4,56,52,0.257584,9,0.574030200950829,0.393882684409661
"109110",12,5,8,24,0.152996,1,0.574030200950829,0.393882684409661
"109110",12,6,7,21,0.099598,1,0.574030200950829,0.393882684409661
"109110",13,1,67,56,0.285745,7,0.455415271222653,0.376064709387692
"109110",13,2,47,54,0.195256,8,0.455415271222653,0.376064709387692
